id,file_path,coded_true_label,true_label,subset,prediction,query_file_path,top_label_1,top_label_2,top_path_1,top_path_2,top_cosine_1,top_cosine_2
228,data/affectnet/human_annotated/validation_set/images/228.jpg,2,sad,1.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/228.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/23578.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/110585.jpg,0.9922152161598206,0.9901572465896606
4499,data/affectnet/human_annotated/validation_set/images/4499.jpg,5,disgust,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4499.jpg,sad,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/11871.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/138873.jpg,0.9954407215118408,0.9931646585464478
4263,data/affectnet/human_annotated/validation_set/images/4263.jpg,4,fear,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4263.jpg,fear,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/202061.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/23095.jpg,0.9916403293609619,0.991593599319458
3024,data/affectnet/human_annotated/validation_set/images/3024.jpg,6,angry,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3024.jpg,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/238385.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/15644.jpg,0.9815319776535034,0.9813138246536255
4666,data/affectnet/human_annotated/validation_set/images/4666.jpg,2,sad,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4666.jpg,sad,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/400640.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/150508.jpg,0.9815905690193176,0.9772874712944031
3330,data/affectnet/human_annotated/validation_set/images/3330.jpg,6,angry,0.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3330.jpg,angry,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/131596.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/393342.jpg,0.9931456446647644,0.9919668436050415
1485,data/affectnet/human_annotated/validation_set/images/1485.jpg,6,angry,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1485.jpg,angry,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/346694.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/196445.jpg,0.9730472564697266,0.9697033762931824
1791,data/affectnet/human_annotated/validation_set/images/1791.jpg,3,surprise,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1791.jpg,neutral,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/387784.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/310090.jpg,0.9826315641403198,0.9819874167442322
3427,data/affectnet/human_annotated/validation_set/images/3427.jpg,4,fear,1.0,fear,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3427.jpg,fear,fear,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/158933.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/248897.jpg,0.9978241324424744,0.9958592653274536
4430,data/affectnet/human_annotated/validation_set/images/4430.jpg,0,neutral,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4430.jpg,happy,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/239773.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/354716.jpg,0.9919838905334473,0.9907374978065491
3733,data/affectnet/human_annotated/validation_set/images/3733.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3733.jpg,happy,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/85056.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/312090.jpg,0.9934629797935486,0.9874001741409302
1888,data/affectnet/human_annotated/validation_set/images/1888.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1888.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/315731.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/328584.jpg,0.9961280226707458,0.9949945211410522
2891,data/affectnet/human_annotated/validation_set/images/2891.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2891.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/207764.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/117262.jpg,0.9989023804664612,0.9980026483535767
242,data/affectnet/human_annotated/validation_set/images/242.jpg,6,angry,0.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/242.jpg,angry,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/138077.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/166606.jpg,0.9909248948097229,0.9892643690109253
4833,data/affectnet/human_annotated/validation_set/images/4833.jpg,3,surprise,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4833.jpg,angry,fear,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/218470.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/151263.jpg,0.9867032766342163,0.9851096272468567
1652,data/affectnet/human_annotated/validation_set/images/1652.jpg,3,surprise,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1652.jpg,happy,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/8043.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/167044.jpg,0.9983758926391602,0.9978486895561218
643,data/affectnet/human_annotated/validation_set/images/643.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/643.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/329230.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/261332.jpg,0.9789049625396729,0.9753300547599792
4389,data/affectnet/human_annotated/validation_set/images/4389.jpg,4,fear,1.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4389.jpg,angry,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/25989.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/19008.jpg,0.9964765310287476,0.9957548379898071
5392,data/affectnet/human_annotated/validation_set/images/5392.jpg,7,contempt,2.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5392.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/381208.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/249568.jpg,0.9768866300582886,0.9757582545280457
3900,data/affectnet/human_annotated/validation_set/images/3900.jpg,0,neutral,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3900.jpg,neutral,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/23820.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/286821.jpg,0.9975292682647705,0.9966082572937012
1069,data/affectnet/human_annotated/validation_set/images/1069.jpg,7,contempt,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1069.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/369996.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/26721.jpg,0.9749558568000793,0.974030613899231
3317,data/affectnet/human_annotated/validation_set/images/3317.jpg,7,contempt,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3317.jpg,neutral,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/288747.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/156160.jpg,0.9918972253799438,0.9884878993034363
4959,data/affectnet/human_annotated/validation_set/images/4959.jpg,4,fear,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4959.jpg,fear,fear,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/183187.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/275447.jpg,0.9944384694099426,0.993341863155365
1778,data/affectnet/human_annotated/validation_set/images/1778.jpg,7,contempt,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1778.jpg,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/321486.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/158001.jpg,0.9956101775169373,0.9936667680740356
153,data/affectnet/human_annotated/validation_set/images/153.jpg,3,surprise,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/153.jpg,angry,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/186835.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/118886.jpg,0.9910927414894104,0.9880112409591675
4723,data/affectnet/human_annotated/validation_set/images/4723.jpg,0,neutral,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4723.jpg,neutral,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/19578.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/132273.jpg,0.9806089401245117,0.9804234504699707
554,data/affectnet/human_annotated/validation_set/images/554.jpg,4,fear,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/554.jpg,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/404450.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/257135.jpg,0.9922279715538025,0.9884486198425293
1542,data/affectnet/human_annotated/validation_set/images/1542.jpg,3,surprise,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1542.jpg,fear,fear,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/182194.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/202061.jpg,0.9745643734931946,0.9709941148757935
955,data/affectnet/human_annotated/validation_set/images/955.jpg,4,fear,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/955.jpg,fear,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/132497.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/119621.jpg,0.9985226392745972,0.9973188638687134
5282,data/affectnet/human_annotated/validation_set/images/5282.jpg,7,contempt,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5282.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/258351.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/192636.jpg,0.9906679391860962,0.9878544807434082
5379,data/affectnet/human_annotated/validation_set/images/5379.jpg,2,sad,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5379.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/325098.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/215220.jpg,0.9935884475708008,0.9935110807418823
4043,data/affectnet/human_annotated/validation_set/images/4043.jpg,5,disgust,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4043.jpg,disgust,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/247615.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/219112.jpg,0.9966213703155518,0.9928348064422607
1265,data/affectnet/human_annotated/validation_set/images/1265.jpg,3,surprise,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1265.jpg,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/348698.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/5257.jpg,0.9980514049530029,0.992606520652771
4849,data/affectnet/human_annotated/validation_set/images/4849.jpg,6,angry,2.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4849.jpg,angry,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/406932.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/11439.jpg,0.9848389625549316,0.984181821346283
2365,data/affectnet/human_annotated/validation_set/images/2365.jpg,4,fear,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2365.jpg,disgust,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/297351.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/161697.jpg,0.9967557787895203,0.9937665462493896
1668,data/affectnet/human_annotated/validation_set/images/1668.jpg,2,sad,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1668.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/260867.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/5181.jpg,0.9914606213569641,0.986764132976532
2671,data/affectnet/human_annotated/validation_set/images/2671.jpg,4,fear,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2671.jpg,disgust,fear,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/406145.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/239011.jpg,0.9931845664978027,0.9895930886268616
4307,data/affectnet/human_annotated/validation_set/images/4307.jpg,4,fear,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4307.jpg,disgust,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/370436.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/259120.jpg,0.9889402389526367,0.9856257438659668
465,data/affectnet/human_annotated/validation_set/images/465.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/465.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/285135.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/262365.jpg,0.9947925806045532,0.9937424063682556
4613,data/affectnet/human_annotated/validation_set/images/4613.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4613.jpg,neutral,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/399227.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/228565.jpg,0.9618263244628906,0.961500883102417
2768,data/affectnet/human_annotated/validation_set/images/2768.jpg,6,angry,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2768.jpg,surprise,fear,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/374206.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/79669.jpg,0.9875032901763916,0.9874944686889648
1432,data/affectnet/human_annotated/validation_set/images/1432.jpg,1,happy,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1432.jpg,neutral,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/381858.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/211897.jpg,0.9829444885253906,0.9825321435928345
866,data/affectnet/human_annotated/validation_set/images/866.jpg,7,contempt,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/866.jpg,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/192313.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/102615.jpg,0.993866503238678,0.9925516247749329
1529,data/affectnet/human_annotated/validation_set/images/1529.jpg,4,fear,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1529.jpg,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/329917.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/282264.jpg,0.9962691068649292,0.9931002855300903
5269,data/affectnet/human_annotated/validation_set/images/5269.jpg,2,sad,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5269.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/201882.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/151544.jpg,0.998498797416687,0.9928827881813049
2088,data/affectnet/human_annotated/validation_set/images/2088.jpg,6,angry,0.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2088.jpg,angry,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/58430.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/181121.jpg,0.9955633878707886,0.9937160611152649
3091,data/affectnet/human_annotated/validation_set/images/3091.jpg,6,angry,0.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3091.jpg,angry,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/192712.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/69941.jpg,0.9974294900894165,0.9902428388595581
5033,data/affectnet/human_annotated/validation_set/images/5033.jpg,6,angry,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5033.jpg,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/100768.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/308415.jpg,0.9980397820472717,0.9967998266220093
3494,data/affectnet/human_annotated/validation_set/images/3494.jpg,2,sad,1.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3494.jpg,neutral,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/216596.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/115021.jpg,0.9945051670074463,0.9924384951591492
5436,data/affectnet/human_annotated/validation_set/images/5436.jpg,3,surprise,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5436.jpg,neutral,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/124313.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/71814.jpg,0.992890477180481,0.9889626502990723
2255,data/affectnet/human_annotated/validation_set/images/2255.jpg,1,happy,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2255.jpg,happy,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/289659.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/298359.jpg,0.9900829792022705,0.9891895055770874
3897,data/affectnet/human_annotated/validation_set/images/3897.jpg,3,surprise,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3897.jpg,fear,fear,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/221762.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/38972.jpg,0.9947088360786438,0.9943932294845581
376,data/affectnet/human_annotated/validation_set/images/376.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/376.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/105609.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/18053.jpg,0.9887747168540955,0.9858163595199585
2561,data/affectnet/human_annotated/validation_set/images/2561.jpg,2,sad,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2561.jpg,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/1442.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/78804.jpg,0.976166844367981,0.9749065041542053
5200,data/affectnet/human_annotated/validation_set/images/5200.jpg,5,disgust,1.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5200.jpg,sad,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/278588.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/389759.jpg,0.9900909662246704,0.9882284998893738
880,data/affectnet/human_annotated/validation_set/images/880.jpg,3,surprise,2.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/880.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/139151.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/train_set/images/315962.jpg,0.9911234378814697,0.9905341863632202
